20 random points are as follows:
(61.000000,59.000000)
(92.000000,72.000000)
(31.000000,2.000000)
(96.000000,68.000000)
(5.000000,28.000000)
(45.000000,89.000000)
(4.000000,59.000000)
(67.000000,8.000000)
(72.000000,86.000000)
(95.000000,21.000000)
(58.000000,97.000000)
(70.000000,65.000000)
(1.000000,23.000000)
(13.000000,5.000000)
(20.000000,39.000000)
(14.000000,33.000000)
(50.000000,6.000000)
(5.000000,81.000000)
(8.000000,53.000000)
(2.000000,14.000000)
p[0][0] = 0	p[0][1] = 2	p[0][2] = 1	p[0][3] = 3	p[0][4] = 4	p[0][5] = 5	p[0][6] = 6	p[0][7] = 7	p[0][8] = 8	p[0][9] = 9	p[0][10] = 10	p[0][11] = 11	p[0][12] = 12	p[0][13] = 13	p[0][14] = 14	p[0][15] = 15	p[0][16] = 16	p[0][17] = 17	p[0][18] = 18	p[0][19] = 19	
p[66][0] = 0	p[66][1] = 1	p[66][2] = 2	p[66][3] = 3	p[66][4] = 4	p[66][5] = 6	p[66][6] = 5	p[66][7] = 7	p[66][8] = 8	p[66][9] = 9	p[66][10] = 10	p[66][11] = 11	p[66][12] = 12	p[66][13] = 13	p[66][14] = 14	p[66][15] = 15	p[66][16] = 16	p[66][17] = 17	p[66][18] = 18	p[66][19] = 19	
p[67][0] = 0	p[67][1] = 1	p[67][2] = 2	p[67][3] = 3	p[67][4] = 4	p[67][5] = 7	p[67][6] = 6	p[67][7] = 5	p[67][8] = 8	p[67][9] = 9	p[67][10] = 10	p[67][11] = 11	p[67][12] = 12	p[67][13] = 13	p[67][14] = 14	p[67][15] = 15	p[67][16] = 16	p[67][17] = 17	p[67][18] = 18	p[67][19] = 19	
p[68][0] = 0	p[68][1] = 1	p[68][2] = 2	p[68][3] = 3	p[68][4] = 4	p[68][5] = 8	p[68][6] = 6	p[68][7] = 7	p[68][8] = 5	p[68][9] = 9	p[68][10] = 10	p[68][11] = 11	p[68][12] = 12	p[68][13] = 13	p[68][14] = 14	p[68][15] = 15	p[68][16] = 16	p[68][17] = 17	p[68][18] = 18	p[68][19] = 19	
p[69][0] = 0	p[69][1] = 1	p[69][2] = 2	p[69][3] = 3	p[69][4] = 4	p[69][5] = 9	p[69][6] = 6	p[69][7] = 7	p[69][8] = 8	p[69][9] = 5	p[69][10] = 10	p[69][11] = 11	p[69][12] = 12	p[69][13] = 13	p[69][14] = 14	p[69][15] = 15	p[69][16] = 16	p[69][17] = 17	p[69][18] = 18	p[69][19] = 19	
p[70][0] = 0	p[70][1] = 1	p[70][2] = 2	p[70][3] = 3	p[70][4] = 4	p[70][5] = 10	p[70][6] = 6	p[70][7] = 7	p[70][8] = 8	p[70][9] = 9	p[70][10] = 5	p[70][11] = 11	p[70][12] = 12	p[70][13] = 13	p[70][14] = 14	p[70][15] = 15	p[70][16] = 16	p[70][17] = 17	p[70][18] = 18	p[70][19] = 19	
p[71][0] = 0	p[71][1] = 1	p[71][2] = 2	p[71][3] = 3	p[71][4] = 4	p[71][5] = 11	p[71][6] = 6	p[71][7] = 7	p[71][8] = 8	p[71][9] = 9	p[71][10] = 10	p[71][11] = 5	p[71][12] = 12	p[71][13] = 13	p[71][14] = 14	p[71][15] = 15	p[71][16] = 16	p[71][17] = 17	p[71][18] = 18	p[71][19] = 19	
p[72][0] = 0	p[72][1] = 1	p[72][2] = 2	p[72][3] = 3	p[72][4] = 4	p[72][5] = 12	p[72][6] = 6	p[72][7] = 7	p[72][8] = 8	p[72][9] = 9	p[72][10] = 10	p[72][11] = 11	p[72][12] = 5	p[72][13] = 13	p[72][14] = 14	p[72][15] = 15	p[72][16] = 16	p[72][17] = 17	p[72][18] = 18	p[72][19] = 19	
p[73][0] = 0	p[73][1] = 1	p[73][2] = 2	p[73][3] = 3	p[73][4] = 4	p[73][5] = 13	p[73][6] = 6	p[73][7] = 7	p[73][8] = 8	p[73][9] = 9	p[73][10] = 10	p[73][11] = 11	p[73][12] = 12	p[73][13] = 5	p[73][14] = 14	p[73][15] = 15	p[73][16] = 16	p[73][17] = 17	p[73][18] = 18	p[73][19] = 19	
p[74][0] = 0	p[74][1] = 1	p[74][2] = 2	p[74][3] = 3	p[74][4] = 4	p[74][5] = 14	p[74][6] = 6	p[74][7] = 7	p[74][8] = 8	p[74][9] = 9	p[74][10] = 10	p[74][11] = 11	p[74][12] = 12	p[74][13] = 13	p[74][14] = 5	p[74][15] = 15	p[74][16] = 16	p[74][17] = 17	p[74][18] = 18	p[74][19] = 19	
p[75][0] = 0	p[75][1] = 1	p[75][2] = 2	p[75][3] = 3	p[75][4] = 4	p[75][5] = 15	p[75][6] = 6	p[75][7] = 7	p[75][8] = 8	p[75][9] = 9	p[75][10] = 10	p[75][11] = 11	p[75][12] = 12	p[75][13] = 13	p[75][14] = 14	p[75][15] = 5	p[75][16] = 16	p[75][17] = 17	p[75][18] = 18	p[75][19] = 19	
p[76][0] = 0	p[76][1] = 1	p[76][2] = 2	p[76][3] = 3	p[76][4] = 4	p[76][5] = 16	p[76][6] = 6	p[76][7] = 7	p[76][8] = 8	p[76][9] = 9	p[76][10] = 10	p[76][11] = 11	p[76][12] = 12	p[76][13] = 13	p[76][14] = 14	p[76][15] = 15	p[76][16] = 5	p[76][17] = 17	p[76][18] = 18	p[76][19] = 19	
p[77][0] = 0	p[77][1] = 1	p[77][2] = 2	p[77][3] = 3	p[77][4] = 4	p[77][5] = 17	p[77][6] = 6	p[77][7] = 7	p[77][8] = 8	p[77][9] = 9	p[77][10] = 10	p[77][11] = 11	p[77][12] = 12	p[77][13] = 13	p[77][14] = 14	p[77][15] = 15	p[77][16] = 16	p[77][17] = 5	p[77][18] = 18	p[77][19] = 19	
p[78][0] = 0	p[78][1] = 1	p[78][2] = 2	p[78][3] = 3	p[78][4] = 4	p[78][5] = 18	p[78][6] = 6	p[78][7] = 7	p[78][8] = 8	p[78][9] = 9	p[78][10] = 10	p[78][11] = 11	p[78][12] = 12	p[78][13] = 13	p[78][14] = 14	p[78][15] = 15	p[78][16] = 16	p[78][17] = 17	p[78][18] = 5	p[78][19] = 19	
p[79][0] = 0	p[79][1] = 1	p[79][2] = 2	p[79][3] = 3	p[79][4] = 4	p[79][5] = 19	p[79][6] = 6	p[79][7] = 7	p[79][8] = 8	p[79][9] = 9	p[79][10] = 10	p[79][11] = 11	p[79][12] = 12	p[79][13] = 13	p[79][14] = 14	p[79][15] = 15	p[79][16] = 16	p[79][17] = 17	p[79][18] = 18	p[79][19] = 5	
p[80][0] = 0	p[80][1] = 1	p[80][2] = 2	p[80][3] = 3	p[80][4] = 4	p[80][5] = 5	p[80][6] = 7	p[80][7] = 6	p[80][8] = 8	p[80][9] = 9	p[80][10] = 10	p[80][11] = 11	p[80][12] = 12	p[80][13] = 13	p[80][14] = 14	p[80][15] = 15	p[80][16] = 16	p[80][17] = 17	p[80][18] = 18	p[80][19] = 19	
p[81][0] = 0	p[81][1] = 1	p[81][2] = 2	p[81][3] = 3	p[81][4] = 4	p[81][5] = 5	p[81][6] = 8	p[81][7] = 7	p[81][8] = 6	p[81][9] = 9	p[81][10] = 10	p[81][11] = 11	p[81][12] = 12	p[81][13] = 13	p[81][14] = 14	p[81][15] = 15	p[81][16] = 16	p[81][17] = 17	p[81][18] = 18	p[81][19] = 19	
p[82][0] = 0	p[82][1] = 1	p[82][2] = 2	p[82][3] = 3	p[82][4] = 4	p[82][5] = 5	p[82][6] = 9	p[82][7] = 7	p[82][8] = 8	p[82][9] = 6	p[82][10] = 10	p[82][11] = 11	p[82][12] = 12	p[82][13] = 13	p[82][14] = 14	p[82][15] = 15	p[82][16] = 16	p[82][17] = 17	p[82][18] = 18	p[82][19] = 19	
p[83][0] = 0	p[83][1] = 1	p[83][2] = 2	p[83][3] = 3	p[83][4] = 4	p[83][5] = 5	p[83][6] = 10	p[83][7] = 7	p[83][8] = 8	p[83][9] = 9	p[83][10] = 6	p[83][11] = 11	p[83][12] = 12	p[83][13] = 13	p[83][14] = 14	p[83][15] = 15	p[83][16] = 16	p[83][17] = 17	p[83][18] = 18	p[83][19] = 19	
p[84][0] = 0	p[84][1] = 1	p[84][2] = 2	p[84][3] = 3	p[84][4] = 4	p[84][5] = 5	p[84][6] = 11	p[84][7] = 7	p[84][8] = 8	p[84][9] = 9	p[84][10] = 10	p[84][11] = 6	p[84][12] = 12	p[84][13] = 13	p[84][14] = 14	p[84][15] = 15	p[84][16] = 16	p[84][17] = 17	p[84][18] = 18	p[84][19] = 19	
p[85][0] = 0	p[85][1] = 1	p[85][2] = 2	p[85][3] = 3	p[85][4] = 4	p[85][5] = 5	p[85][6] = 12	p[85][7] = 7	p[85][8] = 8	p[85][9] = 9	p[85][10] = 10	p[85][11] = 11	p[85][12] = 6	p[85][13] = 13	p[85][14] = 14	p[85][15] = 15	p[85][16] = 16	p[85][17] = 17	p[85][18] = 18	p[85][19] = 19	
p[86][0] = 0	p[86][1] = 1	p[86][2] = 2	p[86][3] = 3	p[86][4] = 4	p[86][5] = 5	p[86][6] = 13	p[86][7] = 7	p[86][8] = 8	p[86][9] = 9	p[86][10] = 10	p[86][11] = 11	p[86][12] = 12	p[86][13] = 6	p[86][14] = 14	p[86][15] = 15	p[86][16] = 16	p[86][17] = 17	p[86][18] = 18	p[86][19] = 19	
p[87][0] = 0	p[87][1] = 1	p[87][2] = 2	p[87][3] = 3	p[87][4] = 4	p[87][5] = 5	p[87][6] = 14	p[87][7] = 7	p[87][8] = 8	p[87][9] = 9	p[87][10] = 10	p[87][11] = 11	p[87][12] = 12	p[87][13] = 13	p[87][14] = 6	p[87][15] = 15	p[87][16] = 16	p[87][17] = 17	p[87][18] = 18	p[87][19] = 19	
p[88][0] = 0	p[88][1] = 1	p[88][2] = 2	p[88][3] = 3	p[88][4] = 4	p[88][5] = 5	p[88][6] = 15	p[88][7] = 7	p[88][8] = 8	p[88][9] = 9	p[88][10] = 10	p[88][11] = 11	p[88][12] = 12	p[88][13] = 13	p[88][14] = 14	p[88][15] = 6	p[88][16] = 16	p[88][17] = 17	p[88][18] = 18	p[88][19] = 19	
p[89][0] = 0	p[89][1] = 1	p[89][2] = 2	p[89][3] = 3	p[89][4] = 4	p[89][5] = 5	p[89][6] = 16	p[89][7] = 7	p[89][8] = 8	p[89][9] = 9	p[89][10] = 10	p[89][11] = 11	p[89][12] = 12	p[89][13] = 13	p[89][14] = 14	p[89][15] = 15	p[89][16] = 6	p[89][17] = 17	p[89][18] = 18	p[89][19] = 19	
p[90][0] = 0	p[90][1] = 1	p[90][2] = 2	p[90][3] = 3	p[90][4] = 4	p[90][5] = 5	p[90][6] = 17	p[90][7] = 7	p[90][8] = 8	p[90][9] = 9	p[90][10] = 10	p[90][11] = 11	p[90][12] = 12	p[90][13] = 13	p[90][14] = 14	p[90][15] = 15	p[90][16] = 16	p[90][17] = 6	p[90][18] = 18	p[90][19] = 19	
p[91][0] = 0	p[91][1] = 1	p[91][2] = 2	p[91][3] = 3	p[91][4] = 4	p[91][5] = 5	p[91][6] = 18	p[91][7] = 7	p[91][8] = 8	p[91][9] = 9	p[91][10] = 10	p[91][11] = 11	p[91][12] = 12	p[91][13] = 13	p[91][14] = 14	p[91][15] = 15	p[91][16] = 16	p[91][17] = 17	p[91][18] = 6	p[91][19] = 19	
p[92][0] = 0	p[92][1] = 1	p[92][2] = 2	p[92][3] = 3	p[92][4] = 4	p[92][5] = 5	p[92][6] = 19	p[92][7] = 7	p[92][8] = 8	p[92][9] = 9	p[92][10] = 10	p[92][11] = 11	p[92][12] = 12	p[92][13] = 13	p[92][14] = 14	p[92][15] = 15	p[92][16] = 16	p[92][17] = 17	p[92][18] = 18	p[92][19] = 6	
p[93][0] = 0	p[93][1] = 1	p[93][2] = 2	p[93][3] = 3	p[93][4] = 4	p[93][5] = 5	p[93][6] = 6	p[93][7] = 8	p[93][8] = 7	p[93][9] = 9	p[93][10] = 10	p[93][11] = 11	p[93][12] = 12	p[93][13] = 13	p[93][14] = 14	p[93][15] = 15	p[93][16] = 16	p[93][17] = 17	p[93][18] = 18	p[93][19] = 19	
p[94][0] = 0	p[94][1] = 1	p[94][2] = 2	p[94][3] = 3	p[94][4] = 4	p[94][5] = 5	p[94][6] = 6	p[94][7] = 9	p[94][8] = 8	p[94][9] = 7	p[94][10] = 10	p[94][11] = 11	p[94][12] = 12	p[94][13] = 13	p[94][14] = 14	p[94][15] = 15	p[94][16] = 16	p[94][17] = 17	p[94][18] = 18	p[94][19] = 19	
p[95][0] = 0	p[95][1] = 1	p[95][2] = 2	p[95][3] = 3	p[95][4] = 4	p[95][5] = 5	p[95][6] = 6	p[95][7] = 10	p[95][8] = 8	p[95][9] = 9	p[95][10] = 7	p[95][11] = 11	p[95][12] = 12	p[95][13] = 13	p[95][14] = 14	p[95][15] = 15	p[95][16] = 16	p[95][17] = 17	p[95][18] = 18	p[95][19] = 19	
p[96][0] = 0	p[96][1] = 1	p[96][2] = 2	p[96][3] = 3	p[96][4] = 4	p[96][5] = 5	p[96][6] = 6	p[96][7] = 11	p[96][8] = 8	p[96][9] = 9	p[96][10] = 10	p[96][11] = 7	p[96][12] = 12	p[96][13] = 13	p[96][14] = 14	p[96][15] = 15	p[96][16] = 16	p[96][17] = 17	p[96][18] = 18	p[96][19] = 19	
p[97][0] = 0	p[97][1] = 1	p[97][2] = 2	p[97][3] = 3	p[97][4] = 4	p[97][5] = 5	p[97][6] = 6	p[97][7] = 12	p[97][8] = 8	p[97][9] = 9	p[97][10] = 10	p[97][11] = 11	p[97][12] = 7	p[97][13] = 13	p[97][14] = 14	p[97][15] = 15	p[97][16] = 16	p[97][17] = 17	p[97][18] = 18	p[97][19] = 19	
p[98][0] = 0	p[98][1] = 1	p[98][2] = 2	p[98][3] = 3	p[98][4] = 4	p[98][5] = 5	p[98][6] = 6	p[98][7] = 13	p[98][8] = 8	p[98][9] = 9	p[98][10] = 10	p[98][11] = 11	p[98][12] = 12	p[98][13] = 7	p[98][14] = 14	p[98][15] = 15	p[98][16] = 16	p[98][17] = 17	p[98][18] = 18	p[98][19] = 19	
p[99][0] = 0	p[99][1] = 1	p[99][2] = 2	p[99][3] = 3	p[99][4] = 4	p[99][5] = 5	p[99][6] = 6	p[99][7] = 14	p[99][8] = 8	p[99][9] = 9	p[99][10] = 10	p[99][11] = 11	p[99][12] = 12	p[99][13] = 13	p[99][14] = 7	p[99][15] = 15	p[99][16] = 16	p[99][17] = 17	p[99][18] = 18	p[99][19] = 19	
p[100][0] = 0	p[100][1] = 1	p[100][2] = 2	p[100][3] = 3	p[100][4] = 4	p[100][5] = 5	p[100][6] = 6	p[100][7] = 15	p[100][8] = 8	p[100][9] = 9	p[100][10] = 10	p[100][11] = 11	p[100][12] = 12	p[100][13] = 13	p[100][14] = 14	p[100][15] = 7	p[100][16] = 16	p[100][17] = 17	p[100][18] = 18	p[100][19] = 19	
p[101][0] = 0	p[101][1] = 1	p[101][2] = 2	p[101][3] = 3	p[101][4] = 4	p[101][5] = 5	p[101][6] = 6	p[101][7] = 16	p[101][8] = 8	p[101][9] = 9	p[101][10] = 10	p[101][11] = 11	p[101][12] = 12	p[101][13] = 13	p[101][14] = 14	p[101][15] = 15	p[101][16] = 7	p[101][17] = 17	p[101][18] = 18	p[101][19] = 19	
p[102][0] = 0	p[102][1] = 1	p[102][2] = 2	p[102][3] = 3	p[102][4] = 4	p[102][5] = 5	p[102][6] = 6	p[102][7] = 17	p[102][8] = 8	p[102][9] = 9	p[102][10] = 10	p[102][11] = 11	p[102][12] = 12	p[102][13] = 13	p[102][14] = 14	p[102][15] = 15	p[102][16] = 16	p[102][17] = 7	p[102][18] = 18	p[102][19] = 19	
p[103][0] = 0	p[103][1] = 1	p[103][2] = 2	p[103][3] = 3	p[103][4] = 4	p[103][5] = 5	p[103][6] = 6	p[103][7] = 18	p[103][8] = 8	p[103][9] = 9	p[103][10] = 10	p[103][11] = 11	p[103][12] = 12	p[103][13] = 13	p[103][14] = 14	p[103][15] = 15	p[103][16] = 16	p[103][17] = 17	p[103][18] = 7	p[103][19] = 19	
p[104][0] = 0	p[104][1] = 1	p[104][2] = 2	p[104][3] = 3	p[104][4] = 4	p[104][5] = 5	p[104][6] = 6	p[104][7] = 19	p[104][8] = 8	p[104][9] = 9	p[104][10] = 10	p[104][11] = 11	p[104][12] = 12	p[104][13] = 13	p[104][14] = 14	p[104][15] = 15	p[104][16] = 16	p[104][17] = 17	p[104][18] = 18	p[104][19] = 7	
p[105][0] = 0	p[105][1] = 1	p[105][2] = 2	p[105][3] = 3	p[105][4] = 4	p[105][5] = 5	p[105][6] = 6	p[105][7] = 7	p[105][8] = 9	p[105][9] = 8	p[105][10] = 10	p[105][11] = 11	p[105][12] = 12	p[105][13] = 13	p[105][14] = 14	p[105][15] = 15	p[105][16] = 16	p[105][17] = 17	p[105][18] = 18	p[105][19] = 19	
p[106][0] = 0	p[106][1] = 1	p[106][2] = 2	p[106][3] = 3	p[106][4] = 4	p[106][5] = 5	p[106][6] = 6	p[106][7] = 7	p[106][8] = 10	p[106][9] = 9	p[106][10] = 8	p[106][11] = 11	p[106][12] = 12	p[106][13] = 13	p[106][14] = 14	p[106][15] = 15	p[106][16] = 16	p[106][17] = 17	p[106][18] = 18	p[106][19] = 19	
p[107][0] = 0	p[107][1] = 1	p[107][2] = 2	p[107][3] = 3	p[107][4] = 4	p[107][5] = 5	p[107][6] = 6	p[107][7] = 7	p[107][8] = 11	p[107][9] = 9	p[107][10] = 10	p[107][11] = 8	p[107][12] = 12	p[107][13] = 13	p[107][14] = 14	p[107][15] = 15	p[107][16] = 16	p[107][17] = 17	p[107][18] = 18	p[107][19] = 19	
p[108][0] = 0	p[108][1] = 1	p[108][2] = 2	p[108][3] = 3	p[108][4] = 4	p[108][5] = 5	p[108][6] = 6	p[108][7] = 7	p[108][8] = 12	p[108][9] = 9	p[108][10] = 10	p[108][11] = 11	p[108][12] = 8	p[108][13] = 13	p[108][14] = 14	p[108][15] = 15	p[108][16] = 16	p[108][17] = 17	p[108][18] = 18	p[108][19] = 19	
p[109][0] = 0	p[109][1] = 1	p[109][2] = 2	p[109][3] = 3	p[109][4] = 4	p[109][5] = 5	p[109][6] = 6	p[109][7] = 7	p[109][8] = 13	p[109][9] = 9	p[109][10] = 10	p[109][11] = 11	p[109][12] = 12	p[109][13] = 8	p[109][14] = 14	p[109][15] = 15	p[109][16] = 16	p[109][17] = 17	p[109][18] = 18	p[109][19] = 19	
p[110][0] = 0	p[110][1] = 1	p[110][2] = 2	p[110][3] = 3	p[110][4] = 4	p[110][5] = 5	p[110][6] = 6	p[110][7] = 7	p[110][8] = 14	p[110][9] = 9	p[110][10] = 10	p[110][11] = 11	p[110][12] = 12	p[110][13] = 13	p[110][14] = 8	p[110][15] = 15	p[110][16] = 16	p[110][17] = 17	p[110][18] = 18	p[110][19] = 19	
p[111][0] = 0	p[111][1] = 1	p[111][2] = 2	p[111][3] = 3	p[111][4] = 4	p[111][5] = 5	p[111][6] = 6	p[111][7] = 7	p[111][8] = 15	p[111][9] = 9	p[111][10] = 10	p[111][11] = 11	p[111][12] = 12	p[111][13] = 13	p[111][14] = 14	p[111][15] = 8	p[111][16] = 16	p[111][17] = 17	p[111][18] = 18	p[111][19] = 19	
p[112][0] = 0	p[112][1] = 1	p[112][2] = 2	p[112][3] = 3	p[112][4] = 4	p[112][5] = 5	p[112][6] = 6	p[112][7] = 7	p[112][8] = 16	p[112][9] = 9	p[112][10] = 10	p[112][11] = 11	p[112][12] = 12	p[112][13] = 13	p[112][14] = 14	p[112][15] = 15	p[112][16] = 8	p[112][17] = 17	p[112][18] = 18	p[112][19] = 19	
p[113][0] = 0	p[113][1] = 1	p[113][2] = 2	p[113][3] = 3	p[113][4] = 4	p[113][5] = 5	p[113][6] = 6	p[113][7] = 7	p[113][8] = 17	p[113][9] = 9	p[113][10] = 10	p[113][11] = 11	p[113][12] = 12	p[113][13] = 13	p[113][14] = 14	p[113][15] = 15	p[113][16] = 16	p[113][17] = 8	p[113][18] = 18	p[113][19] = 19	
p[114][0] = 0	p[114][1] = 1	p[114][2] = 2	p[114][3] = 3	p[114][4] = 4	p[114][5] = 5	p[114][6] = 6	p[114][7] = 7	p[114][8] = 18	p[114][9] = 9	p[114][10] = 10	p[114][11] = 11	p[114][12] = 12	p[114][13] = 13	p[114][14] = 14	p[114][15] = 15	p[114][16] = 16	p[114][17] = 17	p[114][18] = 8	p[114][19] = 19	
p[115][0] = 0	p[115][1] = 1	p[115][2] = 2	p[115][3] = 3	p[115][4] = 4	p[115][5] = 5	p[115][6] = 6	p[115][7] = 7	p[115][8] = 19	p[115][9] = 9	p[115][10] = 10	p[115][11] = 11	p[115][12] = 12	p[115][13] = 13	p[115][14] = 14	p[115][15] = 15	p[115][16] = 16	p[115][17] = 17	p[115][18] = 18	p[115][19] = 8	
p[116][0] = 0	p[116][1] = 1	p[116][2] = 2	p[116][3] = 3	p[116][4] = 4	p[116][5] = 5	p[116][6] = 6	p[116][7] = 7	p[116][8] = 8	p[116][9] = 10	p[116][10] = 9	p[116][11] = 11	p[116][12] = 12	p[116][13] = 13	p[116][14] = 14	p[116][15] = 15	p[116][16] = 16	p[116][17] = 17	p[116][18] = 18	p[116][19] = 19	
p[117][0] = 0	p[117][1] = 1	p[117][2] = 2	p[117][3] = 3	p[117][4] = 4	p[117][5] = 5	p[117][6] = 6	p[117][7] = 7	p[117][8] = 8	p[117][9] = 11	p[117][10] = 10	p[117][11] = 9	p[117][12] = 12	p[117][13] = 13	p[117][14] = 14	p[117][15] = 15	p[117][16] = 16	p[117][17] = 17	p[117][18] = 18	p[117][19] = 19	
p[118][0] = 0	p[118][1] = 1	p[118][2] = 2	p[118][3] = 3	p[118][4] = 4	p[118][5] = 5	p[118][6] = 6	p[118][7] = 7	p[118][8] = 8	p[118][9] = 12	p[118][10] = 10	p[118][11] = 11	p[118][12] = 9	p[118][13] = 13	p[118][14] = 14	p[118][15] = 15	p[118][16] = 16	p[118][17] = 17	p[118][18] = 18	p[118][19] = 19	
p[119][0] = 0	p[119][1] = 1	p[119][2] = 2	p[119][3] = 3	p[119][4] = 4	p[119][5] = 5	p[119][6] = 6	p[119][7] = 7	p[119][8] = 8	p[119][9] = 13	p[119][10] = 10	p[119][11] = 11	p[119][12] = 12	p[119][13] = 9	p[119][14] = 14	p[119][15] = 15	p[119][16] = 16	p[119][17] = 17	p[119][18] = 18	p[119][19] = 19	
p[120][0] = 0	p[120][1] = 1	p[120][2] = 2	p[120][3] = 3	p[120][4] = 4	p[120][5] = 5	p[120][6] = 6	p[120][7] = 7	p[120][8] = 8	p[120][9] = 14	p[120][10] = 10	p[120][11] = 11	p[120][12] = 12	p[120][13] = 13	p[120][14] = 9	p[120][15] = 15	p[120][16] = 16	p[120][17] = 17	p[120][18] = 18	p[120][19] = 19	
p[121][0] = 0	p[121][1] = 1	p[121][2] = 2	p[121][3] = 3	p[121][4] = 4	p[121][5] = 5	p[121][6] = 6	p[121][7] = 7	p[121][8] = 8	p[121][9] = 15	p[121][10] = 10	p[121][11] = 11	p[121][12] = 12	p[121][13] = 13	p[121][14] = 14	p[121][15] = 9	p[121][16] = 16	p[121][17] = 17	p[121][18] = 18	p[121][19] = 19	
p[122][0] = 0	p[122][1] = 1	p[122][2] = 2	p[122][3] = 3	p[122][4] = 4	p[122][5] = 5	p[122][6] = 6	p[122][7] = 7	p[122][8] = 8	p[122][9] = 16	p[122][10] = 10	p[122][11] = 11	p[122][12] = 12	p[122][13] = 13	p[122][14] = 14	p[122][15] = 15	p[122][16] = 9	p[122][17] = 17	p[122][18] = 18	p[122][19] = 19	
p[123][0] = 0	p[123][1] = 1	p[123][2] = 2	p[123][3] = 3	p[123][4] = 4	p[123][5] = 5	p[123][6] = 6	p[123][7] = 7	p[123][8] = 8	p[123][9] = 17	p[123][10] = 10	p[123][11] = 11	p[123][12] = 12	p[123][13] = 13	p[123][14] = 14	p[123][15] = 15	p[123][16] = 16	p[123][17] = 9	p[123][18] = 18	p[123][19] = 19	
p[124][0] = 0	p[124][1] = 1	p[124][2] = 2	p[124][3] = 3	p[124][4] = 4	p[124][5] = 5	p[124][6] = 6	p[124][7] = 7	p[124][8] = 8	p[124][9] = 18	p[124][10] = 10	p[124][11] = 11	p[124][12] = 12	p[124][13] = 13	p[124][14] = 14	p[124][15] = 15	p[124][16] = 16	p[124][17] = 17	p[124][18] = 9	p[124][19] = 19	
p[125][0] = 0	p[125][1] = 1	p[125][2] = 2	p[125][3] = 3	p[125][4] = 4	p[125][5] = 5	p[125][6] = 6	p[125][7] = 7	p[125][8] = 8	p[125][9] = 19	p[125][10] = 10	p[125][11] = 11	p[125][12] = 12	p[125][13] = 13	p[125][14] = 14	p[125][15] = 15	p[125][16] = 16	p[125][17] = 17	p[125][18] = 18	p[125][19] = 9	
p[126][0] = 0	p[126][1] = 1	p[126][2] = 2	p[126][3] = 3	p[126][4] = 4	p[126][5] = 5	p[126][6] = 6	p[126][7] = 7	p[126][8] = 8	p[126][9] = 9	p[126][10] = 11	p[126][11] = 10	p[126][12] = 12	p[126][13] = 13	p[126][14] = 14	p[126][15] = 15	p[126][16] = 16	p[126][17] = 17	p[126][18] = 18	p[126][19] = 19	
p[127][0] = 0	p[127][1] = 1	p[127][2] = 2	p[127][3] = 3	p[127][4] = 4	p[127][5] = 5	p[127][6] = 6	p[127][7] = 7	p[127][8] = 8	p[127][9] = 9	p[127][10] = 12	p[127][11] = 11	p[127][12] = 10	p[127][13] = 13	p[127][14] = 14	p[127][15] = 15	p[127][16] = 16	p[127][17] = 17	p[127][18] = 18	p[127][19] = 19	
p[128][0] = 0	p[128][1] = 1	p[128][2] = 2	p[128][3] = 3	p[128][4] = 4	p[128][5] = 5	p[128][6] = 6	p[128][7] = 7	p[128][8] = 8	p[128][9] = 9	p[128][10] = 13	p[128][11] = 11	p[128][12] = 12	p[128][13] = 10	p[128][14] = 14	p[128][15] = 15	p[128][16] = 16	p[128][17] = 17	p[128][18] = 18	p[128][19] = 19	
p[129][0] = 0	p[129][1] = 1	p[129][2] = 2	p[129][3] = 3	p[129][4] = 4	p[129][5] = 5	p[129][6] = 6	p[129][7] = 7	p[129][8] = 8	p[129][9] = 9	p[129][10] = 14	p[129][11] = 11	p[129][12] = 12	p[129][13] = 13	p[129][14] = 10	p[129][15] = 15	p[129][16] = 16	p[129][17] = 17	p[129][18] = 18	p[129][19] = 19	
p[130][0] = 0	p[130][1] = 1	p[130][2] = 2	p[130][3] = 3	p[130][4] = 4	p[130][5] = 5	p[130][6] = 6	p[130][7] = 7	p[130][8] = 8	p[130][9] = 9	p[130][10] = 15	p[130][11] = 11	p[130][12] = 12	p[130][13] = 13	p[130][14] = 14	p[130][15] = 10	p[130][16] = 16	p[130][17] = 17	p[130][18] = 18	p[130][19] = 19	
p[131][0] = 0	p[131][1] = 1	p[131][2] = 2	p[131][3] = 3	p[131][4] = 4	p[131][5] = 5	p[131][6] = 6	p[131][7] = 7	p[131][8] = 8	p[131][9] = 9	p[131][10] = 16	p[131][11] = 11	p[131][12] = 12	p[131][13] = 13	p[131][14] = 14	p[131][15] = 15	p[131][16] = 10	p[131][17] = 17	p[131][18] = 18	p[131][19] = 19	
p[132][0] = 0	p[132][1] = 1	p[132][2] = 2	p[132][3] = 3	p[132][4] = 4	p[132][5] = 5	p[132][6] = 6	p[132][7] = 7	p[132][8] = 8	p[132][9] = 9	p[132][10] = 17	p[132][11] = 11	p[132][12] = 12	p[132][13] = 13	p[132][14] = 14	p[132][15] = 15	p[132][16] = 16	p[132][17] = 10	p[132][18] = 18	p[132][19] = 19	
